earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicethe ceibafoundation is collecting donations for ecuadorearthquake emergency supplies  ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert sgadilondon our thoughts &amp prayers are with the people of ecuador we pray for the families of those who lost their lives in the eart ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert lucho_telesur ecuador continues to experience aftershocks over 200 according to igecuador can really be felt here in coast was awoke ,earthquake,other relevant information
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceplease donate to ecuadorearthquake victims my country needs you thestruts unicef un un_women taylorswift13 tokiohotel todayshow ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicedrone video captures deadly earthquake aftermath in ecuador drone video captured a collapsed highway overpass ,earthquake,infrastructure utility damage
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert nbcla here are ways you can help those affected by the devastating earthquake in ecuador this weekend ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceearthquake along ecuadors central coast takes 241 lives we in cuenca felt sharp tremors no damage frayed nerves ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert ydanis praying for those impacted by the tragic earthquake in ecuador yesterday hoping we in nyc can rally to provide aid to those i ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceiambeckyg please ecuador is broken right now if you will help us prayforecuador ,earthquake,requests urgent needs
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert mercealvaro ecuador quake death toll rises as world leaders offer support vía business ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicenbc please need help in ecuador the situation of the country is catastrophic  we need rescuers please ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicestill cant believe i lived an earthquake there are almost 233 killed and around 1557 injured ecuador ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert rehamkhan1 235 dead in ecuador in the strongest earthquake in south america since 1979 dreadful news ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert sebcevallos seeing people from all over the world sending prayers and positive vibes to ecuador warms my heart thank you for your con ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert naija_pr weposted currently the earthquake has devastated buildings shops homes and cars 22 read more ,earthquake,infrastructure utility damage
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert breakingweather death toll continues to climb after 78magnitude quake in ecuador ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert earthquakesfeed top stories ecuador earthquake death toll jumps to 238 more than 1500 injured  cnn cnnecuador earthquake http ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicecondolences to the loved ones of the victims from the ecuadorearthquake ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert ripplesng 41 feared dead in powerful ecuador earthquake ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert johnkerry my heartfelt condolences to victims of earthquake in ecuador us stands ready to assist &amp support ecuadorian people in this ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicesending prayers and good energy to all the people affected in ecuador by the earthquake prayforecuador solidaridadecuador fuerzaecuador ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert debrapalermo praying for ecuador and japan these recent earthquakes are devastating &amp scary earthquake ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert canadianpm canada sends its deepest condolences to the loved ones of victims of last nights horrific earthquake in ecuador ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert finca our thoughts and prayers are with our clients staff and the people of ecuador following the ecuadorearthquake ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert freethechildren ecuador we are standing with you in this difficult time our hearts and thoughts go out to all those affected by the ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert diplomacy_notes please help our friends in ecuador give something for ecuadorearthquake with sympathy embajadaecuusa ,earthquake,requests urgent needs
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert robertglasserun 750000 earthquake dead in last 20 years japanearthquake ecuadorearthquake switch2sendai h ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert telesurenglish palestine sends humanitarian aid to ecuador earthquake victims ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert planglobal at least 272 people confirmed dead &amp more than 1500 people injured after this weekends powerful ecuadorearthquake  ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert bgeac pray for ecuador relief efforts after 78 earthquake  asks franklin_graham ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert franklin_graham samaritanspurse is transporting a portable field hospital to ecuador to help treat the many injured please pray h ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert cbseveningnews watch 78 earthquake rocks ecuador leaving more than 350 dead &amp several hundred injured ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert wfp_media loading trucks with wfp food for the quakestricken town of pedernales in ecuador ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert alwaleed_philan our thoughts are with the people affected by the japanearthquake &amp ecuadorearthquake and the rescue relief and med ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceecuadorearthquake prayforecuador if you want to help from abroad here some options ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert peacecorps all peace corps ecuador volunteers are safe &amp accounted for staff in ecuador are in close contact w volunteers regarding ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceecuador earthquake death toll rises to 246 2527 injured  andes info  andesecuador ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicereally bad earthquake here in ecuador houses destroyed 77 people died magnitude of the earthquake was 78 prayforecuador ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceearthquake in ecuador a rescue operation is underway in ecuador after the south american nation was hit by it ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert telesurenglish ecuadors biggest earthquake in decades leaves 233 dead extensive damage to coastal region htt ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicemore pictures of the destruction please pray for ecuador also pray for joshua and me we are leaving tonight ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert lukejoh01158045 first japanearthquake now ecuadorearthquake pray for all of the suffering victims especially the ones trapped htt ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert hannahdreier death toll from ecuador earthquake jumps to 350 in some towns 90% of buildings collapsed ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert worldvisionlac photos from ecuador show devastation after the deadly earthquake vía huffingtonpost ,earthquake,infrastructure utility damage
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert fox35tom breaking pics from ecuador after massive 78 earthquake hit tonight rt fox35 ,earthquake,other relevant information
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert naranjo_george please all in ecuador need your help earthquakeecuador prayforecuador terremotoecuador ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceour hearts are with the people of ecuador ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicedrone video captures earthquake aftermath in ecuador  abc news  vía abc ,earthquake,other relevant information
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicepraying for all who were affected by the earthquake in ecuador prayforecuador fuerzaecuador ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert pzf update at least 350 dead after powerful 78 earthquake in ecuador hundreds more injured ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicethe best ecuador food thinking of all our family in ecuador during this difficult time a ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert gigitonguet doctorheart00 share this link to help the victims of ecuadors earthquake thank you ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert ottawacp 2 canadians killed in ecuador earthquake global affairs confirms ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicechanningtatum uve been in my country many times i know u care will u please encourage ur followers 2 donate 2 ecuadorearthquake victims ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicein quakedevastated ecuador loss piles up amid the rubble ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert nbcnightlynews latest at least 272 killed and 2000 injured after magnitude 78 quake strikes ecuador  ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicetim_cook make donations to red cross ecuador available through app store ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicedonations update thanks for helping ecuador s victims and the future of fine cacao ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert nbcnews update at least 77 dead 588 wounded in ecuador earthquake ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert baldita if youre interested in making donations from abroad for earthquake victims in ecuador ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert unicef_uk ecuadorearthquake we have emergency supplies like water kits &amp tents on standby in surrounding countries if rapid response ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicespanish cooperation agency aecid ready to provide assistance to ecuadorearthquake ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert time death toll in the ecuador earthquake has risen to at least 233 the countrys president said ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert itu itu emergency communications team being deployed to ecuadorearthquake to strengthen response efforts of govn  aid teams on the ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceecuador earthquake rescue operation – in pictures the strongest earthquake to hit ecuador in via josephjett ,earthquake,other relevant information
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advice6 colombians killed in ecuador earthquake 75 still missing at least six colombians died in the earthquake th ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceplease help support apoyo a ecuador add a twibbon now ,earthquake,requests urgent needs
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceharry_styles please tell me that everything will be allright dear harry pray for ecuador please i need you we need all of you ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceecuador government revealing 238 deaths in earthquake 74 degrees last night ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert alexanderxv alexanderxv ecuador earthquake andradivo my sister &amp others are injured without care at pedernalesneed help please t ,earthquake,requests urgent needs
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert telesurenglish ecuadorearthquake shocking images captured with a drone show the destruction caused by the 78 earthquake  ,earthquake,infrastructure utility damage
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicemindo comes together to help hose affected on the coast ecuadorearthquake ecuadorlistoysolidario ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert lucho_telesur this team managed 40 hours after the earthquake to find a survivor under the debris here in portoviejo ecuador  ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert kellcmurphy ecuador being marked the strongest earthquake of 2016 absolutely crazy and scary i hope everyone is ok please stay sa ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicedonate your help is important if you are in the uk you can donate through oxfam ecuador uk donate ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert ap_interactive a powerful earthquake in ecuador has left hundreds dead and over a thousand injured  ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and adviceecuador earthquake leaves more than 200 dead  bbc news ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert everette prayers go out to those affected by the earthquake in ecuador and parts of colombia crazy to be so close counting my blessi ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert wfp_media ecuadorearthquake details of wfps emergency response so far in close coordination w govt of ecuador ,earthquake,other relevant information
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert marshacollier microsoft helps friends and families of japan and ecuador earthquake victims with free skype calls ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicenew death toll from earthquake in ecuador reached 233 1500 injured ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert rt_play 233 killed almost 600 injured in ecuadorearthquake evacuations underway ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert marialuisamoreo ecuadorearthquake of 78 magnitude kills dozens ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicetoll expected to rise further after 272 killed in ecuador quake ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert colombiareports death toll in ecuador earthquake climbs as correa tours ravaged areas  wall street journal c ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicequitos mayor mauriciorodasec in carolina park mentions avianca airlines provides help to ship aid ecuadorearthquake ,earthquake,rescue donation effort
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert nocontrolprojec please donate anything you can to help those in need in ecuador prayforecuador ,earthquake,requests urgent needs
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert wxetctv 2nd major earthquake within days bbc breakingnews  1st japan now ecuadorearthquake of 78 mag kills dozens ,earthquake,injured dead people
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert patriciamsambo therealsambora orianthi we need to pray for the people of japan and now ecuador please keep them in your &amp  http ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert iamdanielskye my thoughts and prayers go out to the earthquake victims in japan ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicert dylantheman37 my thoughts and prayers go out to all those affected by the earthquakes that struck japan last week and ecuador tod ,earthquake,sympathy and support
earthquack wildfire flood hurricaneinjured dead people requests urgent needs sympathy support rescue donation effort other relevant information not humanitarian missing found people displaced people evacuations caution and advicedave you actually can help us and it will mean a lot davemustaine ,earthquake,requests urgent needs
